image,mask,class,image_shape,mask_shape,shape_match,pair_status,note
Oil/00355.tif,Mask_oil/00355.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00356.tif,Mask_oil/00356.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00357.tif,Mask_oil/00357.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00358.tif,Mask_oil/00358.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00361.tif,Mask_oil/00361.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00362.tif,Mask_oil/00362.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00363.tif,Mask_oil/00363.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00364.tif,Mask_oil/00364.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00365.tif,Mask_oil/00365.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00366.tif,Mask_oil/00366.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00368.tif,Mask_oil/00368.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00369.tif,Mask_oil/00369.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00370.tif,Mask_oil/00370.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00371.tif,Mask_oil/00371.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00372.tif,Mask_oil/00372.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00373.tif,Mask_oil/00373.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00374.tif,Mask_oil/00374.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00375.tif,Mask_oil/00375.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00376.tif,Mask_oil/00376.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00377.tif,Mask_oil/00377.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00378.tif,Mask_oil/00378.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00379.tif,Mask_oil/00379.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00382.tif,Mask_oil/00382.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00384.tif,Mask_oil/00384.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00385.tif,Mask_oil/00385.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00386.tif,Mask_oil/00386.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00387.tif,Mask_oil/00387.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00388.tif,Mask_oil/00388.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00389.tif,Mask_oil/00389.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00391.tif,Mask_oil/00391.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00392.tif,Mask_oil/00392.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00393.tif,Mask_oil/00393.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00394.tif,Mask_oil/00394.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00395.tif,Mask_oil/00395.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00396.tif,Mask_oil/00396.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00398.tif,Mask_oil/00398.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00399.tif,Mask_oil/00399.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00400.tif,Mask_oil/00400.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00401.tif,Mask_oil/00401.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00402.tif,Mask_oil/00402.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00403.tif,Mask_oil/00403.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00404.tif,Mask_oil/00404.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00405.tif,Mask_oil/00405.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00406.tif,Mask_oil/00406.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00407.tif,Mask_oil/00407.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00408.tif,Mask_oil/00408.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00409.tif,Mask_oil/00409.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00410.tif,Mask_oil/00410.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00411.tif,Mask_oil/00411.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00412.tif,Mask_oil/00412.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00413.tif,Mask_oil/00413.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00414.tif,Mask_oil/00414.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00415.tif,Mask_oil/00415.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00416.tif,Mask_oil/00416.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00417.tif,Mask_oil/00417.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00418.tif,Mask_oil/00418.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00419.tif,Mask_oil/00419.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00421.tif,Mask_oil/00421.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00422.tif,Mask_oil/00422.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00423.tif,Mask_oil/00423.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00424.tif,Mask_oil/00424.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00425.tif,Mask_oil/00425.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00426.tif,Mask_oil/00426.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00427.tif,Mask_oil/00427.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00428.tif,Mask_oil/00428.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00429.tif,Mask_oil/00429.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00430.tif,Mask_oil/00430.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00431.tif,Mask_oil/00431.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00432.tif,Mask_oil/00432.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00433.tif,Mask_oil/00433.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00434.tif,Mask_oil/00434.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00435.tif,Mask_oil/00435.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00436.tif,Mask_oil/00436.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00437.tif,Mask_oil/00437.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00438.tif,Mask_oil/00438.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00439.tif,Mask_oil/00439.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00440.tif,Mask_oil/00440.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00441.tif,Mask_oil/00441.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00442.tif,Mask_oil/00442.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00443.tif,Mask_oil/00443.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00444.tif,Mask_oil/00444.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00445.tif,Mask_oil/00445.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00446.tif,Mask_oil/00446.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00447.tif,Mask_oil/00447.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00448.tif,Mask_oil/00448.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00449.tif,Mask_oil/00449.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00450.tif,Mask_oil/00450.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00451.tif,Mask_oil/00451.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00452.tif,Mask_oil/00452.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00453.tif,Mask_oil/00453.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00454.tif,Mask_oil/00454.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00455.tif,Mask_oil/00455.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00456.tif,Mask_oil/00456.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00457.tif,Mask_oil/00457.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00458.tif,Mask_oil/00458.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00459.tif,Mask_oil/00459.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00460.tif,Mask_oil/00460.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00461.tif,Mask_oil/00461.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00462.tif,Mask_oil/00462.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00463.tif,Mask_oil/00463.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00464.tif,Mask_oil/00464.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00465.tif,Mask_oil/00465.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00466.tif,Mask_oil/00466.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00467.tif,Mask_oil/00467.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00468.tif,Mask_oil/00468.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00469.tif,Mask_oil/00469.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00470.tif,Mask_oil/00470.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00471.tif,Mask_oil/00471.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00472.tif,Mask_oil/00472.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00473.tif,Mask_oil/00473.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00474.tif,Mask_oil/00474.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00475.tif,Mask_oil/00475.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00476.tif,Mask_oil/00476.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00477.tif,Mask_oil/00477.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00478.tif,Mask_oil/00478.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00479.tif,Mask_oil/00479.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00480.tif,Mask_oil/00480.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00481.tif,Mask_oil/00481.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00484.tif,Mask_oil/00484.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00485.tif,Mask_oil/00485.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00486.tif,Mask_oil/00486.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00487.tif,Mask_oil/00487.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00488.tif,Mask_oil/00488.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00489.tif,Mask_oil/00489.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00490.tif,Mask_oil/00490.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00491.tif,Mask_oil/00491.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00492.tif,Mask_oil/00492.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00493.tif,Mask_oil/00493.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00494.tif,Mask_oil/00494.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00495.tif,Mask_oil/00495.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00496.tif,Mask_oil/00496.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00497.tif,Mask_oil/00497.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00498.tif,Mask_oil/00498.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00499.tif,Mask_oil/00499.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00500.tif,Mask_oil/00500.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00501.tif,Mask_oil/00501.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00502.tif,Mask_oil/00502.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00503.tif,Mask_oil/00503.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00504.tif,Mask_oil/00504.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00505.tif,Mask_oil/00505.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00506.tif,Mask_oil/00506.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00507.tif,Mask_oil/00507.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00508.tif,Mask_oil/00508.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00509.tif,Mask_oil/00509.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00511.tif,Mask_oil/00511.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00512.tif,Mask_oil/00512.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00513.tif,Mask_oil/00513.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00514.tif,Mask_oil/00514.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00515.tif,Mask_oil/00515.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00516.tif,Mask_oil/00516.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00517.tif,Mask_oil/00517.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00518.tif,Mask_oil/00518.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00519.tif,Mask_oil/00519.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00520.tif,Mask_oil/00520.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00521.tif,Mask_oil/00521.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00522.tif,Mask_oil/00522.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00523.tif,Mask_oil/00523.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00524.tif,Mask_oil/00524.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00525.tif,Mask_oil/00525.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00526.tif,Mask_oil/00526.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00527.tif,Mask_oil/00527.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00528.tif,Mask_oil/00528.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00530.tif,Mask_oil/00530.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00531.tif,Mask_oil/00531.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00532.tif,Mask_oil/00532.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00533.tif,Mask_oil/00533.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00534.tif,Mask_oil/00534.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00535.tif,Mask_oil/00535.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00536.tif,Mask_oil/00536.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00537.tif,Mask_oil/00537.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00538.tif,Mask_oil/00538.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00539.tif,Mask_oil/00539.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00540.tif,Mask_oil/00540.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00541.tif,Mask_oil/00541.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00542.tif,Mask_oil/00542.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00543.tif,Mask_oil/00543.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00544.tif,Mask_oil/00544.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00545.tif,Mask_oil/00545.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00546.tif,Mask_oil/00546.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00548.tif,Mask_oil/00548.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00549.tif,Mask_oil/00549.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00550.tif,Mask_oil/00550.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00551.tif,Mask_oil/00551.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00552.tif,Mask_oil/00552.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00553.tif,Mask_oil/00553.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00554.tif,Mask_oil/00554.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00555.tif,Mask_oil/00555.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00556.tif,Mask_oil/00556.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00557.tif,Mask_oil/00557.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00558.tif,Mask_oil/00558.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00559.tif,Mask_oil/00559.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00560.tif,Mask_oil/00560.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00561.tif,Mask_oil/00561.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00562.tif,Mask_oil/00562.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00563.tif,Mask_oil/00563.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00564.tif,Mask_oil/00564.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00565.tif,Mask_oil/00565.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00566.tif,Mask_oil/00566.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00567.tif,Mask_oil/00567.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00568.tif,Mask_oil/00568.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00569.tif,Mask_oil/00569.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00570.tif,Mask_oil/00570.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00571.tif,Mask_oil/00571.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00572.tif,Mask_oil/00572.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00573.tif,Mask_oil/00573.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00574.tif,Mask_oil/00574.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00575.tif,Mask_oil/00575.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00577.tif,Mask_oil/00577.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00579.tif,Mask_oil/00579.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00580.tif,Mask_oil/00580.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00582.tif,Mask_oil/00582.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00583.tif,Mask_oil/00583.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00584.tif,Mask_oil/00584.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00585.tif,Mask_oil/00585.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00586.tif,Mask_oil/00586.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00591.tif,Mask_oil/00591.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00592.tif,Mask_oil/00592.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00593.tif,Mask_oil/00593.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00594.tif,Mask_oil/00594.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00595.tif,Mask_oil/00595.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00596.tif,Mask_oil/00596.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00597.tif,Mask_oil/00597.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00598.tif,Mask_oil/00598.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00599.tif,Mask_oil/00599.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00600.tif,Mask_oil/00600.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00601.tif,Mask_oil/00601.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00603.tif,Mask_oil/00603.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00604.tif,Mask_oil/00604.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00605.tif,Mask_oil/00605.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00606.tif,Mask_oil/00606.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00607.tif,Mask_oil/00607.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00608.tif,Mask_oil/00608.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00609.tif,Mask_oil/00609.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00610.tif,Mask_oil/00610.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00611.tif,Mask_oil/00611.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00612.tif,Mask_oil/00612.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00613.tif,Mask_oil/00613.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00614.tif,Mask_oil/00614.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00615.tif,Mask_oil/00615.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00616.tif,Mask_oil/00616.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00617.tif,Mask_oil/00617.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00618.tif,Mask_oil/00618.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00619.tif,Mask_oil/00619.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00620.tif,Mask_oil/00620.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00621.tif,Mask_oil/00621.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00622.tif,Mask_oil/00622.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00624.tif,Mask_oil/00624.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00625.tif,Mask_oil/00625.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00626.tif,Mask_oil/00626.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00627.tif,Mask_oil/00627.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00628.tif,Mask_oil/00628.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00629.tif,Mask_oil/00629.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00630.tif,Mask_oil/00630.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00631.tif,Mask_oil/00631.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00632.tif,Mask_oil/00632.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00633.tif,Mask_oil/00633.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00634.tif,Mask_oil/00634.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00635.tif,Mask_oil/00635.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00636.tif,Mask_oil/00636.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00637.tif,Mask_oil/00637.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00638.tif,Mask_oil/00638.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00639.tif,Mask_oil/00639.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00640.tif,Mask_oil/00640.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00641.tif,Mask_oil/00641.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00642.tif,Mask_oil/00642.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00643.tif,Mask_oil/00643.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00644.tif,Mask_oil/00644.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00645.tif,Mask_oil/00645.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00646.tif,Mask_oil/00646.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00647.tif,Mask_oil/00647.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00648.tif,Mask_oil/00648.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00649.tif,Mask_oil/00649.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00650.tif,Mask_oil/00650.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00651.tif,Mask_oil/00651.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00652.tif,Mask_oil/00652.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00653.tif,Mask_oil/00653.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00654.tif,Mask_oil/00654.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00655.tif,Mask_oil/00655.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00656.tif,Mask_oil/00656.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00657.tif,Mask_oil/00657.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00658.tif,Mask_oil/00658.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00659.tif,Mask_oil/00659.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00660.tif,Mask_oil/00660.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00661.tif,Mask_oil/00661.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00662.tif,Mask_oil/00662.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00663.tif,Mask_oil/00663.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00664.tif,Mask_oil/00664.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00665.tif,Mask_oil/00665.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00666.tif,Mask_oil/00666.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00667.tif,Mask_oil/00667.tif,Oil,2048x2048,2048x2048,PASS,PASS,
Oil/00668.tif,Mask_oil/00668.tif,Oil,2048x2048,2048x2048,PASS,PASS,
