tile_id,split,class,image_id,image_path,mask_path,x,y,tile_width,tile_height,original_width,original_height
test_Lookalike_00008_x0512_y1536,test,Lookalike,Test_Images/Lookalike/00008.tif,test/images/Lookalike/00008.tif,test/masks/Lookalike/00008_segmentation.tif,512,1536,512,512,2048,2048
test_Lookalike_00008_x1024_y1536,test,Lookalike,Test_Images/Lookalike/00008.tif,test/images/Lookalike/00008.tif,test/masks/Lookalike/00008_segmentation.tif,1024,1536,512,512,2048,2048
test_Lookalike_00008_x1536_y1536,test,Lookalike,Test_Images/Lookalike/00008.tif,test/images/Lookalike/00008.tif,test/masks/Lookalike/00008_segmentation.tif,1536,1536,512,512,2048,2048
test_Lookalike_00009_x0000_y0000,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,0,0,512,512,2048,2048
test_Lookalike_00009_x0512_y0000,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,512,0,512,512,2048,2048
test_Lookalike_00009_x1024_y0000,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,1024,0,512,512,2048,2048
test_Lookalike_00009_x1536_y0000,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,1536,0,512,512,2048,2048
test_Lookalike_00009_x0000_y0512,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,0,512,512,512,2048,2048
test_Lookalike_00009_x0512_y0512,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,512,512,512,512,2048,2048
test_Lookalike_00009_x1024_y0512,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,1024,512,512,512,2048,2048
test_Lookalike_00009_x1536_y0512,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,1536,512,512,512,2048,2048
test_Lookalike_00009_x0000_y1024,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,0,1024,512,512,2048,2048
test_Lookalike_00009_x0512_y1024,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,512,1024,512,512,2048,2048
test_Lookalike_00009_x1024_y1024,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,1024,1024,512,512,2048,2048
test_Lookalike_00009_x1536_y1024,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,1536,1024,512,512,2048,2048
test_Lookalike_00009_x0000_y1536,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,0,1536,512,512,2048,2048
test_Lookalike_00009_x0512_y1536,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,512,1536,512,512,2048,2048
test_Lookalike_00009_x1024_y1536,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,1024,1536,512,512,2048,2048
test_Lookalike_00009_x1536_y1536,test,Lookalike,Test_Images/Lookalike/00009.tif,test/images/Lookalike/00009.tif,test/masks/Lookalike/00009_segmentation.tif,1536,1536,512,512,2048,2048
test_Lookalike_00010_x0000_y0000,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,0,0,512,512,2048,2048
test_Lookalike_00010_x0512_y0000,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,512,0,512,512,2048,2048
test_Lookalike_00010_x1024_y0000,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,1024,0,512,512,2048,2048
test_Lookalike_00010_x1536_y0000,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,1536,0,512,512,2048,2048
test_Lookalike_00010_x0000_y0512,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,0,512,512,512,2048,2048
test_Lookalike_00010_x0512_y0512,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,512,512,512,512,2048,2048
test_Lookalike_00010_x1024_y0512,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,1024,512,512,512,2048,2048
test_Lookalike_00010_x1536_y0512,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,1536,512,512,512,2048,2048
test_Lookalike_00010_x0000_y1024,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,0,1024,512,512,2048,2048
test_Lookalike_00010_x0512_y1024,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,512,1024,512,512,2048,2048
test_Lookalike_00010_x1024_y1024,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,1024,1024,512,512,2048,2048
test_Lookalike_00010_x1536_y1024,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,1536,1024,512,512,2048,2048
test_Lookalike_00010_x0000_y1536,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,0,1536,512,512,2048,2048
test_Lookalike_00010_x0512_y1536,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,512,1536,512,512,2048,2048
test_Lookalike_00010_x1024_y1536,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,1024,1536,512,512,2048,2048
test_Lookalike_00010_x1536_y1536,test,Lookalike,Test_Images/Lookalike/00010.tif,test/images/Lookalike/00010.tif,test/masks/Lookalike/00010_segmentation.tif,1536,1536,512,512,2048,2048
test_Lookalike_00011_x0000_y0000,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,0,0,512,512,2048,2048
test_Lookalike_00011_x0512_y0000,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,512,0,512,512,2048,2048
test_Lookalike_00011_x1024_y0000,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,1024,0,512,512,2048,2048
test_Lookalike_00011_x1536_y0000,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,1536,0,512,512,2048,2048
test_Lookalike_00011_x0000_y0512,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,0,512,512,512,2048,2048
test_Lookalike_00011_x0512_y0512,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,512,512,512,512,2048,2048
test_Lookalike_00011_x1024_y0512,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,1024,512,512,512,2048,2048
test_Lookalike_00011_x1536_y0512,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,1536,512,512,512,2048,2048
test_Lookalike_00011_x0000_y1024,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,0,1024,512,512,2048,2048
test_Lookalike_00011_x0512_y1024,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,512,1024,512,512,2048,2048
test_Lookalike_00011_x1024_y1024,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,1024,1024,512,512,2048,2048
test_Lookalike_00011_x1536_y1024,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,1536,1024,512,512,2048,2048
test_Lookalike_00011_x0000_y1536,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,0,1536,512,512,2048,2048
test_Lookalike_00011_x0512_y1536,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,512,1536,512,512,2048,2048
test_Lookalike_00011_x1024_y1536,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,1024,1536,512,512,2048,2048
test_Lookalike_00011_x1536_y1536,test,Lookalike,Test_Images/Lookalike/00011.tif,test/images/Lookalike/00011.tif,test/masks/Lookalike/00011_segmentation.tif,1536,1536,512,512,2048,2048
test_Lookalike_00012_x0000_y0000,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,0,0,512,512,2048,2048
test_Lookalike_00012_x0512_y0000,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,512,0,512,512,2048,2048
test_Lookalike_00012_x1024_y0000,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,1024,0,512,512,2048,2048
test_Lookalike_00012_x1536_y0000,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,1536,0,512,512,2048,2048
test_Lookalike_00012_x0000_y0512,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,0,512,512,512,2048,2048
test_Lookalike_00012_x0512_y0512,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,512,512,512,512,2048,2048
test_Lookalike_00012_x1024_y0512,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,1024,512,512,512,2048,2048
test_Lookalike_00012_x1536_y0512,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,1536,512,512,512,2048,2048
test_Lookalike_00012_x0000_y1024,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,0,1024,512,512,2048,2048
test_Lookalike_00012_x0512_y1024,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,512,1024,512,512,2048,2048
test_Lookalike_00012_x1024_y1024,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,1024,1024,512,512,2048,2048
test_Lookalike_00012_x1536_y1024,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,1536,1024,512,512,2048,2048
test_Lookalike_00012_x0000_y1536,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,0,1536,512,512,2048,2048
test_Lookalike_00012_x0512_y1536,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,512,1536,512,512,2048,2048
test_Lookalike_00012_x1024_y1536,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,1024,1536,512,512,2048,2048
test_Lookalike_00012_x1536_y1536,test,Lookalike,Test_Images/Lookalike/00012.tif,test/images/Lookalike/00012.tif,test/masks/Lookalike/00012_segmentation.tif,1536,1536,512,512,2048,2048
test_Lookalike_00013_x0000_y0000,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,0,0,512,512,2048,2048
test_Lookalike_00013_x0512_y0000,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,512,0,512,512,2048,2048
test_Lookalike_00013_x1024_y0000,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,1024,0,512,512,2048,2048
test_Lookalike_00013_x1536_y0000,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,1536,0,512,512,2048,2048
test_Lookalike_00013_x0000_y0512,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,0,512,512,512,2048,2048
test_Lookalike_00013_x0512_y0512,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,512,512,512,512,2048,2048
test_Lookalike_00013_x1024_y0512,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,1024,512,512,512,2048,2048
test_Lookalike_00013_x1536_y0512,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,1536,512,512,512,2048,2048
test_Lookalike_00013_x0000_y1024,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,0,1024,512,512,2048,2048
test_Lookalike_00013_x0512_y1024,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,512,1024,512,512,2048,2048
test_Lookalike_00013_x1024_y1024,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,1024,1024,512,512,2048,2048
test_Lookalike_00013_x1536_y1024,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,1536,1024,512,512,2048,2048
test_Lookalike_00013_x0000_y1536,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,0,1536,512,512,2048,2048
test_Lookalike_00013_x0512_y1536,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,512,1536,512,512,2048,2048
test_Lookalike_00013_x1024_y1536,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,1024,1536,512,512,2048,2048
test_Lookalike_00013_x1536_y1536,test,Lookalike,Test_Images/Lookalike/00013.tif,test/images/Lookalike/00013.tif,test/masks/Lookalike/00013_segmentation.tif,1536,1536,512,512,2048,2048
test_Lookalike_00014_x0000_y0000,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,0,0,512,512,2048,2048
test_Lookalike_00014_x0512_y0000,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,512,0,512,512,2048,2048
test_Lookalike_00014_x1024_y0000,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,1024,0,512,512,2048,2048
test_Lookalike_00014_x1536_y0000,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,1536,0,512,512,2048,2048
test_Lookalike_00014_x0000_y0512,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,0,512,512,512,2048,2048
test_Lookalike_00014_x0512_y0512,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,512,512,512,512,2048,2048
test_Lookalike_00014_x1024_y0512,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,1024,512,512,512,2048,2048
test_Lookalike_00014_x1536_y0512,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,1536,512,512,512,2048,2048
test_Lookalike_00014_x0000_y1024,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,0,1024,512,512,2048,2048
test_Lookalike_00014_x0512_y1024,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,512,1024,512,512,2048,2048
test_Lookalike_00014_x1024_y1024,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,1024,1024,512,512,2048,2048
test_Lookalike_00014_x1536_y1024,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,1536,1024,512,512,2048,2048
test_Lookalike_00014_x0000_y1536,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,0,1536,512,512,2048,2048
test_Lookalike_00014_x0512_y1536,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,512,1536,512,512,2048,2048
test_Lookalike_00014_x1024_y1536,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,1024,1536,512,512,2048,2048
test_Lookalike_00014_x1536_y1536,test,Lookalike,Test_Images/Lookalike/00014.tif,test/images/Lookalike/00014.tif,test/masks/Lookalike/00014_segmentation.tif,1536,1536,512,512,2048,2048
test_Lookalike_00015_x0000_y0000,test,Lookalike,Test_Images/Lookalike/00015.tif,test/images/Lookalike/00015.tif,test/masks/Lookalike/00015_segmentation.tif,0,0,512,512,2048,2048
test_Lookalike_00015_x0512_y0000,test,Lookalike,Test_Images/Lookalike/00015.tif,test/images/Lookalike/00015.tif,test/masks/Lookalike/00015_segmentation.tif,512,0,512,512,2048,2048
test_Lookalike_00015_x1024_y0000,test,Lookalike,Test_Images/Lookalike/00015.tif,test/images/Lookalike/00015.tif,test/masks/Lookalike/00015_segmentation.tif,1024,0,512,512,2048,2048
test_Lookalike_00015_x1536_y0000,test,Lookalike,Test_Images/Lookalike/00015.tif,test/images/Lookalike/00015.tif,test/masks/Lookalike/00015_segmentation.tif,1536,0,512,512,2048,2048
test_Lookalike_00015_x0000_y0512,test,Lookalike,Test_Images/Lookalike/00015.tif,test/images/Lookalike/00015.tif,test/masks/Lookalike/00015_segmentation.tif,0,512,512,512,2048,2048
test_Lookalike_00015_x0512_y0512,test,Lookalike,Test_Images/Lookalike/00015.tif,test/images/Lookalike/00015.tif,test/masks/Lookalike/00015_segmentation.tif,512,512,512,512,2048,2048
test_Lookalike_00015_x1024_y0512,test,Lookalike,Test_Images/Lookalike/00015.tif,test/images/Lookalike/00015.tif,test/masks/Lookalike/00015_segmentation.tif,1024,512,512,512,2048,2048
