split,class,image_filename,image_source,image_destination,mask_filename,mask_source,mask_destination,image_sha256,mask_sha256,width,height,bands,dtype,storage_method,excluded,exclusion_reason
train,Oil,00264.tif,Oil/00264.tif,train/images/Oil/00264.tif,00264.tif,Mask_oil/00264.tif,train/masks/Oil/00264.tif,9b548bff8955278bb88822e50fce57cb34dbbf7b71b886383f13b2346b8ab342,2019954bb398b2f0144ba8762955751531b238bf5ed73ddca7581aec5f0e3924,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00341.tif,Oil/00341.tif,train/images/Oil/00341.tif,00341.tif,Mask_oil/00341.tif,train/masks/Oil/00341.tif,7f87a5c528b23cf5c8a222f6f072daa05a2a81fcdcbe35514229cbcb5f1a761e,a7e474cac0fa22337d08d90c42c8b321f5beeecd8ca2c57d5a216a7358a6c5c9,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01109.tif,Oil/01109.tif,train/images/Oil/01109.tif,01109.tif,Mask_oil/01109.tif,train/masks/Oil/01109.tif,daa99467d04146e7303d84b1c3daba326d48c9a13abfc2261a8a842820c73265,a778b9631e8b05c0b588bf593583aa9d64eeda74397671f5a4a9faec74ec4d98,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01265.tif,Oil/01265.tif,train/images/Oil/01265.tif,01265.tif,Mask_oil/01265.tif,train/masks/Oil/01265.tif,5c99fbf1245553f8d2397ec5f09cd0cbcf80fb9eff634224761420793add8c76,14a3a44cc510323a54e7bb289811256c74c862f82e5df47d4b4aa27cc6f84ff8,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01290.tif,Oil/01290.tif,train/images/Oil/01290.tif,01290.tif,Mask_oil/01290.tif,train/masks/Oil/01290.tif,196557eb944613a2b1757aa7746d46ddc92c1383c822ab520c102185d8988e72,f6bb22965f7158fc414011a6dc5bbd4175565e3116ba15e04a8007dac9a5dbfd,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00563.tif,Oil/00563.tif,train/images/Oil/00563.tif,00563.tif,Mask_oil/00563.tif,train/masks/Oil/00563.tif,57a03d54d5ba48c02065cdee8dd24378a1414c57a872500d59b9681c3365a912,1076e1848de37d7cf155306533d0b428adb103b9fb8ef0a5b9d23fcfaa7f9134,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00208.tif,Oil/00208.tif,train/images/Oil/00208.tif,00208.tif,Mask_oil/00208.tif,train/masks/Oil/00208.tif,9398d62f18c8b9767c6a7790a1f965ef1370ec090a9bcd7fec791c3d85689471,3236cec28d5014165aaa8290689f2f5d4cddab24d2d0fe80e55a27f5615c9ff8,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00691.tif,Oil/00691.tif,train/images/Oil/00691.tif,00691.tif,Mask_oil/00691.tif,train/masks/Oil/00691.tif,1408924e617f3d1b275185715ad71beded3991d0de8609e71b6783191528369b,157505b350853cc1cc7caedf17117935132ab5b66596f3b2292aeb178da1db58,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00681.tif,Oil/00681.tif,train/images/Oil/00681.tif,00681.tif,Mask_oil/00681.tif,train/masks/Oil/00681.tif,02ff53a9e7b23904f9c9fc6bc50fe8d77f027dfa0580ebb0c034017c3056a819,8312acc6f4b95b36e1919119839eff7afb7be0b1e629ed31aca13260abcabb02,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00712.tif,Oil/00712.tif,train/images/Oil/00712.tif,00712.tif,Mask_oil/00712.tif,train/masks/Oil/00712.tif,92ee0fec5096ba871a8141773bbdd89c6524d5ef34505463a239fbfdb216f956,80582b7da86d9fe24a610a5f05596e37749a0d786bde05a74276ab2f41a46672,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00342.tif,Oil/00342.tif,train/images/Oil/00342.tif,00342.tif,Mask_oil/00342.tif,train/masks/Oil/00342.tif,eb04617a6eebd5e4525d0bb6a83e5fb28ee87445d197dc7774eae2138de22eea,33c0dd46dda0419d9ab23151d46456de627968f32109b14a3f0047641a312694,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00627.tif,Oil/00627.tif,train/images/Oil/00627.tif,00627.tif,Mask_oil/00627.tif,train/masks/Oil/00627.tif,fb5aca87cb71266fef2d39dee268d20c80ba35b0b0c60caa0941c5d86ef5be01,076c057890d8eeb50d5467250361657acbfe70a22028caa0f2cf01871af3d2e6,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00826.tif,Oil/00826.tif,train/images/Oil/00826.tif,00826.tif,Mask_oil/00826.tif,train/masks/Oil/00826.tif,af595ec2e0d913383ca16a3cb4ce41d8070990c3c0d928368d6342bc781c85f5,8bfc33a35f6e3814052bf42e8f56706e5f6b525433282e731dca1de35c929e5f,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01037.tif,Oil/01037.tif,train/images/Oil/01037.tif,01037.tif,Mask_oil/01037.tif,train/masks/Oil/01037.tif,ee5eb2d384a1f0aa01e46945b20847fb752a6c75b46cd05d6208f3be48969d8a,7cf22c343143e0c3e20f57321b79a1a1d55a57ea6c7422ee5f63bfd2e5456ab3,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00958.tif,Oil/00958.tif,train/images/Oil/00958.tif,00958.tif,Mask_oil/00958.tif,train/masks/Oil/00958.tif,8238983755fa9f0f529d8aded19551fb35f974fb2dc238c4878ba66bff9f2f0b,9b9be8f5f5bf6daa0abe9d42760ce20627930ab720e75d5bd80b0049af2cb0a5,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00447.tif,Oil/00447.tif,train/images/Oil/00447.tif,00447.tif,Mask_oil/00447.tif,train/masks/Oil/00447.tif,62a1623b41d08b964f672d0cc92c6e9fbb0921a59800cf8433f8d36173c01cfd,928e3e72c49a3955523fd6468feed1c05876eebcb60640b8c49729566541e7ca,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00542.tif,Oil/00542.tif,train/images/Oil/00542.tif,00542.tif,Mask_oil/00542.tif,train/masks/Oil/00542.tif,b045ad74b5a5949cde14f51d821b04b303bb47f743a680383a1c4917f372d6c9,5cad1f3c987df189723b7458b9ea6b90d4a6691df7722df24c69cfeebc7494b4,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00941.tif,Oil/00941.tif,train/images/Oil/00941.tif,00941.tif,Mask_oil/00941.tif,train/masks/Oil/00941.tif,47408f771dcf7a980f8094fdfb393d91d3f3caf6fc0d6ef36f35db68089c49d4,0f5f1521e31ad1557626bfeeac9c4d1d6c82a9f376b58c32b87ab33fee7c9cc0,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00535.tif,Oil/00535.tif,train/images/Oil/00535.tif,00535.tif,Mask_oil/00535.tif,train/masks/Oil/00535.tif,a4c679726ba1cee189596a8f30129ccc05ef7b0ca092720bfee5b025bc777bf0,2b973c32bc2e1601dcbdf4232a0d1e51fccc15f71d3e0e1aae4f10bc486f9120,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00368.tif,Oil/00368.tif,train/images/Oil/00368.tif,00368.tif,Mask_oil/00368.tif,train/masks/Oil/00368.tif,0fb33f53051f5be3ffe609f24ac57460d4f0ea21786c9d10fc623b4f72cda5af,d405d1ad879d7a8aa2ef492c14ce2012b7c89016784e6eedb1a12b3adb783487,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00176.tif,Oil/00176.tif,train/images/Oil/00176.tif,00176.tif,Mask_oil/00176.tif,train/masks/Oil/00176.tif,b89617656df7c4cd09fa0a006407ccd5c76ea4dcaebbc31df8eb607aebfd6699,55f8e5b19cc17ddbf1c1756e7e0e06aa8aead6dc569e2feb0cdd5a604b7a7574,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00611.tif,Oil/00611.tif,train/images/Oil/00611.tif,00611.tif,Mask_oil/00611.tif,train/masks/Oil/00611.tif,25db7e83b5d9bfde5e32217757f6c839560e3335d27ea4db7ca35fc665cd2dee,787e0b829b1530aef216346c6b63e7dcc9e3423aae692bad64f697d4dea4cb1a,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01229.tif,Oil/01229.tif,train/images/Oil/01229.tif,01229.tif,Mask_oil/01229.tif,train/masks/Oil/01229.tif,5bbaab18ceec1ea8a9a2265254b5d89f1ceceb2b0d526d24b42211aec4357113,1ded1efa99d4f14d5a1656dbf40ac5b8a243753b6aa1e1773f59e5653d4425b9,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00766.tif,Oil/00766.tif,train/images/Oil/00766.tif,00766.tif,Mask_oil/00766.tif,train/masks/Oil/00766.tif,028d5fb3213ef5c23391fcc67eddb30d03e471a4b17800eebd61c5a1f489324c,49b60020c329fae235442d233af07cf20fe3755eb3f6afc1343a3936dab1709d,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00909.tif,Oil/00909.tif,train/images/Oil/00909.tif,00909.tif,Mask_oil/00909.tif,train/masks/Oil/00909.tif,4beb8bbd9c8d8a8239ee826791fbd2a00f2b1547185cb5e20ab61179e3ccf0eb,23587b957495c4ef09dd6f5958f549fbe37e9d9a3266730d1fd3e755b1acff95,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00964.tif,Oil/00964.tif,train/images/Oil/00964.tif,00964.tif,Mask_oil/00964.tif,train/masks/Oil/00964.tif,535595947c071b6ed02057615c356336d49990f3c5d9de3006d22f86b88d67a9,2d0ec12abced42fcefc69ad2b2698770e20754731c9cd215ef0d04a97672dbe3,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00504.tif,Oil/00504.tif,train/images/Oil/00504.tif,00504.tif,Mask_oil/00504.tif,train/masks/Oil/00504.tif,90b99601e83c1c0a967518797f8156c7bf669ce0cc9f2f7b7b57fabaf762eb34,32f46c01131ab1a10f58ad93f8b29d4ee393ac5642c8060df47119db8ad49731,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00425.tif,Oil/00425.tif,train/images/Oil/00425.tif,00425.tif,Mask_oil/00425.tif,train/masks/Oil/00425.tif,54e7e19f46ab3af5749cc3848cca20e46f78fc0a2b3723fbf7397018b7febf13,d07cf83aa807e1c68a9c01a30875a4fdfd5b71835604e27cc5d5421e087acd1a,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00480.tif,Oil/00480.tif,train/images/Oil/00480.tif,00480.tif,Mask_oil/00480.tif,train/masks/Oil/00480.tif,ade5ac4517222e1dde304906cd37442569c040985706fb129e1c6aecd631a621,f8345c049a81adfcaa99678fdc7d2fa11ede0b38a009b1b02809354f9e0f16f5,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01048.tif,Oil/01048.tif,train/images/Oil/01048.tif,01048.tif,Mask_oil/01048.tif,train/masks/Oil/01048.tif,dbb255d83cd50743331d22311c1557b6e9c5835998e93bb0fec52316d849454e,baed330357c8f8c80d8e3822576f9e7cdd93ef6ea54d966f434ab922f51e99c2,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00038.tif,Oil/00038.tif,train/images/Oil/00038.tif,00038.tif,Mask_oil/00038.tif,train/masks/Oil/00038.tif,9784078e9f0eafb99e2d689cf61eac5187d02deccc7a33d948c45baf8bbda33d,a46f23404e275001f0148f3365b08a8b82d2a0678dd01bf4d69f14686e48f6df,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00907.tif,Oil/00907.tif,train/images/Oil/00907.tif,00907.tif,Mask_oil/00907.tif,train/masks/Oil/00907.tif,adb35e2837151fa4e6a1cb8cf18fb6124e0cb3ad69dbf0acc1523bfab6c63e24,3f93246143863dbf94d9bffc5ea9af7b41eea9f45a1f2e14a0a0fa0c9ec15f5d,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01069.tif,Oil/01069.tif,train/images/Oil/01069.tif,01069.tif,Mask_oil/01069.tif,train/masks/Oil/01069.tif,1d851d4f3bd59c1fab81530652db6baec09c845db947896353562f42d391df37,5382347737f8214cb53b0890267bb9f1efdb3b64c59a8cbea3c250b6ce9ccd35,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01005.tif,Oil/01005.tif,train/images/Oil/01005.tif,01005.tif,Mask_oil/01005.tif,train/masks/Oil/01005.tif,9e10547bf7652204777eec13f31e3c02decca0d10cfe6abf0477869e9d86d3e3,d20f6d5fc6fb7ce643d4ddae598284e1b4f68c2b4f71f5958ce6933fffe66ba0,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00834.tif,Oil/00834.tif,train/images/Oil/00834.tif,00834.tif,Mask_oil/00834.tif,train/masks/Oil/00834.tif,cd3256d4dbfa6aab7daa3ac25eeccdf0eedbb10d2c7b310fecf9e061be628864,2e748b17310e0f45fe17c85e6ee3c8591dbbf564209234008a748e5c357b0fd8,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00720.tif,Oil/00720.tif,train/images/Oil/00720.tif,00720.tif,Mask_oil/00720.tif,train/masks/Oil/00720.tif,38b9cd33618db695896791114b3d60050096c924de5922e54f909c9ff36b3ec1,d0d10e09ba3868990f753a7eacaf10ce977449195220aec268a0fd0741c5aa03,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00808.tif,Oil/00808.tif,train/images/Oil/00808.tif,00808.tif,Mask_oil/00808.tif,train/masks/Oil/00808.tif,8f002337a26a0cff4f5ae4384e10538b7eb6b04089ec58d1faea9cea5c821a2c,f05868b5c1c5392d3eca2e998993d35fb7d81953e8e267c3c7544a8a5b483c25,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00618.tif,Oil/00618.tif,train/images/Oil/00618.tif,00618.tif,Mask_oil/00618.tif,train/masks/Oil/00618.tif,ab4d88aef0f771f8b0c6f9b89a2a53ac65b18b6754d8d728e06009fdcc0732a0,5bcf88021f1b642f5d23caec69c805505579bab11e7d0dbb9654e4e10b20317e,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01155.tif,Oil/01155.tif,train/images/Oil/01155.tif,01155.tif,Mask_oil/01155.tif,train/masks/Oil/01155.tif,254ff6a9879dd754cce3fe001cf368d27b9acf23b0df52d2782bf6e87d82e10f,c2f2c4ca875107f8b8f05f73db1788063d40723619d195ba6a5cf1979dde42bc,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01082.tif,Oil/01082.tif,train/images/Oil/01082.tif,01082.tif,Mask_oil/01082.tif,train/masks/Oil/01082.tif,7be02e5caca2abd44fede6182a4a580eeac879e10848e1dbf60b9fbbedb652cf,ed6028e477d7b66e1d59611f0fee55542a8412a6d0f53d5d91e33a7afeed5e64,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00369.tif,Oil/00369.tif,train/images/Oil/00369.tif,00369.tif,Mask_oil/00369.tif,train/masks/Oil/00369.tif,828c62c43b377eee77ca6b6cd94328cf6bebcd826ddfbf91349260ee6a70e3ce,2cf60b9f9667a0497a75fa02ed7dabd96c91a1a75ad6386aa27ad41d74332610,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00018.tif,Oil/00018.tif,train/images/Oil/00018.tif,00018.tif,Mask_oil/00018.tif,train/masks/Oil/00018.tif,47eaaa7404a3f1f53de710473db82e61d58088123c56ef1aa9e8722882c602e9,ab407cff9d4191dd4b060dd937d16c34761cad612640eb3a8d4c39b0b2acbac6,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00890.tif,Oil/00890.tif,train/images/Oil/00890.tif,00890.tif,Mask_oil/00890.tif,train/masks/Oil/00890.tif,11abe03e1418f90a6ac6df745370f5f321e1068b50c749b112caa296873dc017,b0f6536eb9868499889d649b15483b6bbae62846dc4993449074428ef6369e29,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00745.tif,Oil/00745.tif,train/images/Oil/00745.tif,00745.tif,Mask_oil/00745.tif,train/masks/Oil/00745.tif,d2b4199e6476ff210a54cc26e65b3f5a884858f060f2c6e30703fc5b4987a046,21fb38cf727f21e6ba6b720b77c77e440280fff6f4055c14706b1a04bd70ea0e,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00667.tif,Oil/00667.tif,train/images/Oil/00667.tif,00667.tif,Mask_oil/00667.tif,train/masks/Oil/00667.tif,91ec6eabab910aba91d13981ad5222312e4e43c9dffbea783079e6be48831256,cc37579863a2850779b6400c0f73813af7d2e8b9bd17c019ee065ff13dd0b2e6,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00320.tif,Oil/00320.tif,train/images/Oil/00320.tif,00320.tif,Mask_oil/00320.tif,train/masks/Oil/00320.tif,f8d4dd432e1c7c7bab5dd2d960216d80b122e8946d587b46ab0dd64ba91909ea,e4d95f8a489f79b996f5472acfaaf22ce8be326f35e9962eff4a6c74b48e68e5,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00150.tif,Oil/00150.tif,train/images/Oil/00150.tif,00150.tif,Mask_oil/00150.tif,train/masks/Oil/00150.tif,677aa7dc8ff06244690607436ed51e46eaea6ab015585cc1eec87d70c984db38,9658a6954c6414e9d037431a3d29af9a7ca3520de7ae87c729d80c4d1c78783b,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01033.tif,Oil/01033.tif,train/images/Oil/01033.tif,01033.tif,Mask_oil/01033.tif,train/masks/Oil/01033.tif,4ebdceb6876e55046538d15e58d9ac28488050c2b4a2c13e01fa1fa57881d713,ba5ee714532ead2258199ad56ede0d1cf08b8c7a758e082e5375d8c5ff95768d,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00055.tif,Oil/00055.tif,train/images/Oil/00055.tif,00055.tif,Mask_oil/00055.tif,train/masks/Oil/00055.tif,2a65b8f671026cb4580764e874aa6694cebfd394ebf12ff0e9cee779b1f6bf80,58d0609f44c92969b188f85eabc46f619037af3dbececec611796652694eca2e,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00997.tif,Oil/00997.tif,train/images/Oil/00997.tif,00997.tif,Mask_oil/00997.tif,train/masks/Oil/00997.tif,29edf2333d086a76d6b59c1caa08282642cfd8c9ef74583de72abc5694b10337,227052f1bc4ebc09e47858fa0238b5564d404b994bba2d880ac2869c3237e560,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00961.tif,Oil/00961.tif,train/images/Oil/00961.tif,00961.tif,Mask_oil/00961.tif,train/masks/Oil/00961.tif,dc472d82a7c0bf7a3fc35e6c37601f4384d3dff769276b9440f263d3311d26b7,5ff29356dfb8e52abb9dc728da59eb9dd26c32e22317270ec334e3e7f1a4eda4,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00352.tif,Oil/00352.tif,train/images/Oil/00352.tif,00352.tif,Mask_oil/00352.tif,train/masks/Oil/00352.tif,76afcdb39ce0e03a4cf084053fe6cbcb0fa0d3aaca2f2b59f5e47503c1c502be,3f9e6a4aaab4cbb284f53cfc3154e274083495342359894b3f3ac2b035cb7ad1,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01023.tif,Oil/01023.tif,train/images/Oil/01023.tif,01023.tif,Mask_oil/01023.tif,train/masks/Oil/01023.tif,60577b552303980826bba660f4843926ab508219719823b33085bd619083debd,225e4b896ee24cca9ef0c7397cd3958de7896d1382d41f57173ff86f740cc099,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01275.tif,Oil/01275.tif,train/images/Oil/01275.tif,01275.tif,Mask_oil/01275.tif,train/masks/Oil/01275.tif,bd7655be1d8d138256b562fe0398c184223ca82236dcce8b1d233e7947c59585,f0f5459750335e6ed4bdd51df56729a578278451352079eb31776494215d155a,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00575.tif,Oil/00575.tif,train/images/Oil/00575.tif,00575.tif,Mask_oil/00575.tif,train/masks/Oil/00575.tif,cc410c1e9735ba9dde147df372d7f35341c7918532266f5b8538c8e80a349b93,d1db66b65d5e0704a75e953623acc8d36a817fbb73f7c084a80d2c148cfee428,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00348.tif,Oil/00348.tif,train/images/Oil/00348.tif,00348.tif,Mask_oil/00348.tif,train/masks/Oil/00348.tif,2873537a511838d5ad83a8118f288168d242f8ec085455677db14d63bb2e5b4a,347c8f3ed779a97402894ed434a109f173d23996ead545166333de30af27a8b6,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,01214.tif,Oil/01214.tif,train/images/Oil/01214.tif,01214.tif,Mask_oil/01214.tif,train/masks/Oil/01214.tif,f2d0f510efc1dcbc7a366ffd66e4590eddb80bee2fa79947eed1a3cf7ea94ce6,0cfb0c55b887f2c24cd634ee8ed70f8d79344aeecbb55122c89b0de0c3d35556,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00635.tif,Oil/00635.tif,train/images/Oil/00635.tif,00635.tif,Mask_oil/00635.tif,train/masks/Oil/00635.tif,9840cdfd3ef46eba40dd21b6408ea8e3160721d43c98b1657f781017603e7abf,91735b658b6f3c697e3ef49181c92198cf16477f24ecb68d0bd71a94684af815,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00749.tif,Oil/00749.tif,train/images/Oil/00749.tif,00749.tif,Mask_oil/00749.tif,train/masks/Oil/00749.tif,ed9b0bf65234eaa159903cb4d3d2d660e1e162941811432230c8335b8001370f,8965a3eda10488da8875da9a7f598fd4562a7bd5d19dea4b3f8c2efc056c19f3,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00200.tif,Oil/00200.tif,train/images/Oil/00200.tif,00200.tif,Mask_oil/00200.tif,train/masks/Oil/00200.tif,1a892b0b609df16a3332ab9f85c31b5e22a16822a2c73de9b38ceb2145a66194,c59ad4a4a7db0448d208447ee0cd5e1f5ca4baebace1b518894e455870f37e6a,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00823.tif,Oil/00823.tif,train/images/Oil/00823.tif,00823.tif,Mask_oil/00823.tif,train/masks/Oil/00823.tif,3e6141d738be7ee42f943012937265cd44eadec6b2573c41f821b6124c453b0f,550277105af6b6c54af55afdd9a8529e3819ae2c125cb0acf0b43837eb434504,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00459.tif,Oil/00459.tif,train/images/Oil/00459.tif,00459.tif,Mask_oil/00459.tif,train/masks/Oil/00459.tif,658fabbbabbf0be1655504e02db193e20276f588afa450a181af1ee6c50a2dfb,babccaf19cee14380282a75f648d2b8e30f0a8e7775ba17f12cb39d792e1db41,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00477.tif,Oil/00477.tif,train/images/Oil/00477.tif,00477.tif,Mask_oil/00477.tif,train/masks/Oil/00477.tif,0897ea569851901bcc15cad12da5a200ce9c1cd629cd98891749018642d7d222,e7b883d75ed9cfb69d1b4b356b5a085575a8b73a872c21ed7deac742e7c8ab91,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00387.tif,Oil/00387.tif,train/images/Oil/00387.tif,00387.tif,Mask_oil/00387.tif,train/masks/Oil/00387.tif,3b5a542b6bb8865cd846f47066442784ff05dbdc0fa4b8de724904ab2f1359f3,20c90c9a3e01ed6a8e18380068ed5c51776a14b41588ed4e653b72a48378ff15,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00065.tif,Oil/00065.tif,train/images/Oil/00065.tif,00065.tif,Mask_oil/00065.tif,train/masks/Oil/00065.tif,1dbad83c39da0ec231669c02c1f46f5ccfbf84ec3f001f2b9d45e223620fe7ef,9e56d3503c2dc6fb92d8322b6b11bff96979ba2dcae54b3d7440993b3728ee40,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00752.tif,Oil/00752.tif,train/images/Oil/00752.tif,00752.tif,Mask_oil/00752.tif,train/masks/Oil/00752.tif,77a06c530b760e146daa48d3671523b8ccaaacfdbee924fa893d5cf61195acac,19787d6f233ea682d43b398e42d9cb2e85663319661accd2bb7c580084aa51d3,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00303.tif,Oil/00303.tif,train/images/Oil/00303.tif,00303.tif,Mask_oil/00303.tif,train/masks/Oil/00303.tif,8a16b181ce52a4103327792e6f9bad0301b3bc3b591ed81c4a712cd63bed760c,680dd6c663f611825704a9bf570298aea61de3c4be68b5f7090d4f2179ffc98d,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00695.tif,Oil/00695.tif,train/images/Oil/00695.tif,00695.tif,Mask_oil/00695.tif,train/masks/Oil/00695.tif,749fc6e040dbbb3421542500085273cb1f519e34cc8f3a7db58a97324aec66e2,bdcf20ef54f5a4c3678434a21ed071d95659c341687a8c92fc88e94585079d8b,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00912.tif,Oil/00912.tif,train/images/Oil/00912.tif,00912.tif,Mask_oil/00912.tif,train/masks/Oil/00912.tif,216b1a084d7ef026543cbd73c666f9276cd47000bbf3ee3a557c09d70720d32f,975c9b00da26fd837c222ffdcc579ae3aa800d8f7006f343233d803e3a67481c,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00841.tif,Oil/00841.tif,train/images/Oil/00841.tif,00841.tif,Mask_oil/00841.tif,train/masks/Oil/00841.tif,79cf5b99c85f96adf6de82fdb100e03231c39d21a3fdb2c285b6b64a05381dde,c32739bcc0e44cc02aa2a82d5f21de42a9f8c931ec6353d8a0dcd365b5316abe,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00686.tif,Oil/00686.tif,train/images/Oil/00686.tif,00686.tif,Mask_oil/00686.tif,train/masks/Oil/00686.tif,fd0237f77da97cef63447fd0670e6d3aa80ddf677bbce1ae90694dd6157bf185,3d22c86a8cb9a0ec5c6beac333748ee09be16e0e4b78ffdcb013571186e2442a,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00882.tif,Oil/00882.tif,train/images/Oil/00882.tif,00882.tif,Mask_oil/00882.tif,train/masks/Oil/00882.tif,b89f4372a5dec9ea41f2f6a590684ddd76dbe493a703cdd9650c3bd55aed8c93,938ea991e8d399178963d68488e1ef8dd9c691679c769e195665f768db1c829b,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00424.tif,Oil/00424.tif,train/images/Oil/00424.tif,00424.tif,Mask_oil/00424.tif,train/masks/Oil/00424.tif,8613ffd3868175cf55995f90cbed5cd615c47f731d65ed7f72247d8be65d9b0e,12fb910a88a314605fa7420cd9335cc180140f2d93540951d238970eb697d09c,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00455.tif,Oil/00455.tif,train/images/Oil/00455.tif,00455.tif,Mask_oil/00455.tif,train/masks/Oil/00455.tif,251216141a2002910e8624671e5310f19f1928ce6d89fda74bfca6e2c0e7d40e,b8bf86e9fc0935d7cfbb3441f6ee0e1df9312304d9abfc5ea69bc605d9401f8b,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00922.tif,Oil/00922.tif,train/images/Oil/00922.tif,00922.tif,Mask_oil/00922.tif,train/masks/Oil/00922.tif,61aff5d367b32a719ed60dbcb7f92a43b7f36dd01307a6aa16f9c77cb9e85dd4,6048ccfb425bc77391061ab65fd112a7d20d40fe6510a6b8107c2ea313384571,2048,2048,2,float32+float32,HARD_LINK,NO,
train,Oil,00445.tif,Oil/00445.tif,train/images/Oil/00445.tif,00445.tif,Mask_oil/00445.tif,train/masks/Oil/00445.tif,7c5d812aa879167a535f03ae55034b7cef31dd52bfe9cde20736cc51654ea955,2142132989d0e55ea0a98779a59974f53250bc261460b134fa0c855944c10eb4,2048,2048,2,float32+float32,HARD_LINK,NO,
